Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Marcelo Saracchi,RB Leipzig,9,7,653,7.3,0,0.00,2018-2019,Bundesliga
Josh Sargent,Werder Bremen,10,1,212,2.4,2,0.85,2018-2019,Bundesliga
Julian Schieber,Augsburg,9,3,258,2.9,1,0.35,2018-2019,Bundesliga
Keven Schlotterbeck,Freiburg,9,8,773,8.6,0,0.00,2018-2019,Bundesliga
Nico Schlotterbeck,Freiburg,4,2,226,2.5,0,0.00,2018-2019,Bundesliga
Marcel Schmelzer,Dortmund,9,6,566,6.3,0,0.00,2018-2019,Bundesliga
Jonathan Schmid,Augsburg,28,28,"2,520",28.0,3,0.11,2018-2019,Bundesliga
Alessandro Schöpf,Schalke 04,15,11,"1,004",11.2,1,0.09,2018-2019,Bundesliga
Nico Schulz,Hoffenheim,30,29,"2,537",28.2,1,0.04,2018-2019,Bundesliga
Pirmin Schwegler,Hannover 96,27,25,"2,075",23.1,0,0.00,2018-2019,Bundesliga
Alexander Schwolow,Freiburg,33,33,"2,970",33.0,0,0.00,2018-2019,Bundesliga
Davie Selke,Hertha BSC,30,16,"1,739",19.3,3,0.16,2018-2019,Bundesliga
Suat Serdar,Schalke 04,26,20,"1,729",19.2,2,0.10,2018-2019,Bundesliga
Meritan Shabani,Bayern Munich,1,0,1,0.0,0,0.00,2018-2019,Bundesliga
Steven Skrzybski,Schalke 04,12,8,664,7.4,3,0.41,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Emile Smith Rowe,RB Leipzig,3,0,29,0.3,0,0.00,2018-2019,Bundesliga
Marcel Sobottka,Düsseldorf,14,11,942,10.5,0,0.00,2018-2019,Bundesliga
Yann Sommer,M'Gladbach,34,34,"3,060",34.0,0,0.00,2018-2019,Bundesliga
Oliver Sorg,Hannover 96,19,18,"1,580",17.6,0,0.00,2018-2019,Bundesliga
Borna Sosa,Stuttgart,12,7,616,6.8,0,0.00,2018-2019,Bundesliga
Sebastian Soto,Hannover 96,3,0,29,0.3,0,0.00,2018-2019,Bundesliga
Kostas Stafylidis,Augsburg,12,11,920,10.2,0,0.00,2018-2019,Bundesliga
Benjamin Stambouli,Schalke 04,21,20,"1,763",19.6,0,0.00,2018-2019,Bundesliga
Jozo Stanić,Augsburg,1,0,3,0.0,0,0.00,2018-2019,Bundesliga
Niklas Stark,Hertha BSC,22,22,"1,868",20.8,1,0.05,2018-2019,Bundesliga
Renato Steffen,Wolfsburg,31,18,"1,503",16.7,5,0.30,2018-2019,Bundesliga
Marc Stendera,Eint Frankfurt,7,0,110,1.2,0,0.00,2018-2019,Bundesliga
Pascal Stenzel,Freiburg,21,16,"1,449",16.1,0,0.00,2018-2019,Bundesliga
Lars Stindl,M'Gladbach,21,19,"1,508",16.8,3,0.18,2018-2019,Bundesliga
Kevin Stöger,Düsseldorf,25,24,"2,118",23.5,1,0.04,2018-2019,Bundesliga
Tobias Strobl,M'Gladbach,29,26,"2,293",25.5,0,0.00,2018-2019,Bundesliga
Niklas Süle,Bayern Munich,31,29,"2,654",29.5,2,0.07,2018-2019,Bundesliga
Markus Suttner,Düsseldorf,6,6,489,5.4,1,0.18,2018-2019,Bundesliga
Ádám Szalai,Hoffenheim,30,15,"1,627",18.1,6,0.33,2018-2019,Bundesliga
Jonathan Tah,Leverkusen,33,33,"2,937",32.6,3,0.09,2018-2019,Bundesliga
Taleb Tawatha,Eint Frankfurt,3,1,125,1.4,0,0.00,2018-2019,Bundesliga
Georg Teigl,Augsburg,6,2,296,3.3,0,0.00,2018-2019,Bundesliga
Marco Terrazzino,Freiburg,13,7,517,5.7,1,0.17,2018-2019,Bundesliga
Cedric Teuchert,Schalke 04,5,2,160,1.8,0,0.00,2018-2019,Bundesliga
Erik Thommy,Stuttgart,19,6,794,8.8,1,0.11,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Timothy Tillman,Nürnberg,6,1,206,2.3,0,0.00,2018-2019,Bundesliga
George Timotheou,Schalke 04,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Marcel Tisserand,Wolfsburg,10,10,886,9.8,1,0.10,2018-2019,Bundesliga
Corentin Tolisso,Bayern Munich,2,1,52,0.6,1,1.73,2018-2019,Bundesliga
Ömer Toprak,Dortmund,9,1,236,2.6,0,0.00,2018-2019,Bundesliga
Lucas Torró,Eint Frankfurt,8,6,560,6.2,0,0.00,2018-2019,Bundesliga
Jordan Torunarigha,Hertha BSC,14,13,"1,158",12.9,2,0.16,2018-2019,Bundesliga
Almamy Touré,Eint Frankfurt,7,6,519,5.8,0,0.00,2018-2019,Bundesliga
Ibrahima Traoré,M'Gladbach,16,5,552,6.1,0,0.00,2018-2019,Bundesliga
Kevin Trapp,Eint Frankfurt,33,33,"2,937",32.6,0,0.00,2018-2019,Bundesliga
Philipp Tschauner,Hannover 96,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Anthony Ujah,Mainz 05,22,6,735,8.2,4,0.49,2018-2019,Bundesliga
Sven Ulreich,Bayern Munich,9,8,758,8.4,0,0.00,2018-2019,Bundesliga
Dayot Upamecano,RB Leipzig,15,14,"1,293",14.4,0,0.00,2018-2019,Bundesliga
Takashi Usami,Düsseldorf,19,10,879,9.8,1,0.10,2018-2019,Bundesliga
Mark Uth,Schalke 04,20,15,"1,407",15.6,2,0.13,2018-2019,Bundesliga
Enrico Valentini,Nürnberg,15,15,"1,299",14.4,0,0.00,2018-2019,Bundesliga
Miloš Veljković,Werder Bremen,23,21,"1,877",20.9,1,0.05,2018-2019,Bundesliga
Paul Verhaegh,Wolfsburg,2,2,180,2.0,0,0.00,2018-2019,Bundesliga
Kevin Vogt,Hoffenheim,28,28,"2,391",26.6,0,0.00,2018-2019,Bundesliga
Kevin Volland,Leverkusen,34,32,"2,814",31.3,14,0.45,2018-2019,Bundesliga
Sandro Wagner,Bayern Munich,7,1,143,1.6,0,0.00,2018-2019,Bundesliga
Walace,Hannover 96,26,23,"1,996",22.2,1,0.05,2018-2019,Bundesliga
Luca Waldschmidt,Freiburg,30,16,"1,717",19.1,9,0.47,2018-2019,Bundesliga
Wout Weghorst,Wolfsburg,34,33,"2,925",32.5,17,0.52,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Julian Weigl,Dortmund,18,16,"1,455",16.2,1,0.06,2018-2019,Bundesliga
Mitchell Weiser,Leverkusen,30,22,"2,111",23.5,1,0.04,2018-2019,Bundesliga
Wendell,Leverkusen,28,25,"2,277",25.3,2,0.08,2018-2019,Bundesliga
Oscar Wendt,M'Gladbach,32,30,"2,731",30.3,1,0.03,2018-2019,Bundesliga
Timo Werner,RB Leipzig,30,29,"2,509",27.9,16,0.57,2018-2019,Bundesliga
Hendrik Weydandt,Hannover 96,28,18,"1,723",19.1,6,0.31,2018-2019,Bundesliga
Jetro Willems,Eint Frankfurt,23,7,730,8.1,0,0.00,2018-2019,Bundesliga
William,Wolfsburg,31,30,"2,675",29.7,2,0.07,2018-2019,Bundesliga
Kevin Wimmer,Hannover 96,22,17,"1,683",18.7,0,0.00,2018-2019,Bundesliga
Axel Witsel,Dortmund,33,32,"2,873",31.9,4,0.13,2018-2019,Bundesliga
Marius Wolf,Dortmund,16,10,828,9.2,1,0.11,2018-2019,Bundesliga
Jeong Woo-yeong,Bayern Munich,1,0,5,0.1,0,0.00,2018-2019,Bundesliga
Bobby Wood,Hannover 96,20,12,"1,182",13.1,3,0.23,2018-2019,Bundesliga
Haji Wright,Schalke 04,7,2,197,2.2,1,0.46,2018-2019,Bundesliga
John Yeboah,Wolfsburg,2,0,55,0.6,0,0.00,2018-2019,Bundesliga
Dan-Axel Zagadou,Dortmund,17,15,"1,267",14.1,2,0.14,2018-2019,Bundesliga
Denis Zakaria,M'Gladbach,31,21,"1,959",21.8,4,0.18,2018-2019,Bundesliga
Robin Zentner,Mainz 05,10,10,900,10.0,0,0.00,2018-2019,Bundesliga
Ron-Robert Zieler,Stuttgart,34,34,"3,060",34.0,0,0.00,2018-2019,Bundesliga
Jean Zimmer,Düsseldorf,18,17,"1,435",15.9,1,0.06,2018-2019,Bundesliga
Matthias Zimmermann,Düsseldorf,34,34,"3,049",33.9,1,0.03,2018-2019,Bundesliga
Adam Zreľák,Nürnberg,14,10,941,10.5,2,0.19,2018-2019,Bundesliga
Steven Zuber,Hoffenheim,9,6,571,6.3,0,0.00,2018-2019,Bundesliga
Steven Zuber,Stuttgart,13,13,"1,051",11.7,5,0.43,2018-2019,Bundesliga
Suleiman Abdullahi,Union Berlin,6,1,157,1.7,1,0.57,2019-2020,Bundesliga
David Abraham,Eint Frankfurt,20,19,"1,688",18.8,2,0.11,2019-2020,Bundesliga
Amir Abrashi,Freiburg,13,8,663,7.4,0,0.00,2019-2020,Bundesliga
Tyler Adams,RB Leipzig,14,10,953,10.6,0,0.00,2019-2020,Bundesliga
Sargis Adamyan,Hoffenheim,15,6,746,8.3,5,0.60,2019-2020,Bundesliga
Manuel Akanji,Dortmund,29,25,"2,309",25.7,0,0.00,2019-2020,Bundesliga
Kevin Akpoguma,Hoffenheim,18,12,"1,142",12.7,0,0.00,2019-2020,Bundesliga
David Alaba,Bayern Munich,28,27,"2,498",27.8,1,0.04,2019-2020,Bundesliga
Lucas Alario,Leverkusen,24,11,"1,174",13.0,7,0.54,2019-2020,Bundesliga
Paco Alcácer,Dortmund,11,6,530,5.9,5,0.85,2019-2020,Bundesliga
Thiago Alcántara,Bayern Munich,24,20,"1,771",19.7,3,0.15,2019-2020,Bundesliga
Nadiem Amiri,Leverkusen,30,22,"1,857",20.6,1,0.05,2019-2020,Bundesliga
Ethan Ampadu,RB Leipzig,3,0,81,0.9,0,0.00,2019-2020,Bundesliga
Opoku Ampomah,Düsseldorf,12,5,500,5.6,0,0.00,2019-2020,Bundesliga
Sebastian Andersson,Union Berlin,33,31,"2,682",29.8,12,0.40,2019-2020,Bundesliga
Robert Andrich,Union Berlin,30,30,"2,572",28.6,1,0.03,2019-2020,Bundesliga
Angeliño,RB Leipzig,13,12,"1,095",12.2,1,0.08,2019-2020,Bundesliga
Christopher Antwi-Adjei,Paderborn 07,34,28,"2,470",27.4,1,0.04,2019-2020,Bundesliga
Charles Aránguiz,Leverkusen,27,23,"2,118",23.5,1,0.04,2019-2020,Bundesliga
Maximilian Arnold,Wolfsburg,33,32,"2,821",31.3,4,0.13,2019-2020,Bundesliga
Santiago Ascacíbar,Hertha BSC,8,7,634,7.0,0,0.00,2019-2020,Bundesliga
Ludwig Augustinsson,Werder Bremen,12,10,924,10.3,0,0.00,2019-2020,Bundesliga
Taiwo Awoniyi,Mainz 05,12,5,483,5.4,1,0.19,2019-2020,Bundesliga
Kaan Ayhan,Düsseldorf,31,31,"2,731",30.3,2,0.07,2019-2020,Bundesliga
Matthias Bader,Köln,1,0,12,0.1,0,0.00,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
Daniel Baier,Augsburg,23,22,"1,941",21.6,1,0.05,2019-2020,Bundesliga
Leon Bailey,Leverkusen,22,12,"1,090",12.1,5,0.41,2019-2020,Bundesliga
Lewis Baker,Düsseldorf,8,7,545,6.1,0,0.00,2019-2020,Bundesliga
Ridle Baku,Mainz 05,30,26,"2,351",26.1,1,0.04,2019-2020,Bundesliga
Leonardo Balerdi,Dortmund,7,1,133,1.5,0,0.00,2019-2020,Bundesliga
Philipp Bargfrede,Werder Bremen,15,6,586,6.5,0,0.00,2019-2020,Bundesliga
Aymen Barkok,Düsseldorf,3,1,79,0.9,0,0.00,2019-2020,Bundesliga
Leandro Barreiro Martins,Mainz 05,18,11,938,10.4,0,0.00,2019-2020,Bundesliga
Fin Bartels,Werder Bremen,14,1,340,3.8,0,0.00,2019-2020,Bundesliga
Oliver Batista-Meier,Bayern Munich,1,0,13,0.1,0,0.00,2019-2020,Bundesliga
Oliver Baumann,Hoffenheim,30,30,"2,700",30.0,0,0.00,2019-2020,Bundesliga
Julian Baumgartlinger,Leverkusen,27,20,"1,791",19.9,2,0.10,2019-2020,Bundesliga
Christoph Baumgartner,Hoffenheim,26,17,"1,493",16.6,7,0.42,2019-2020,Bundesliga
Noah Joel Sarenren Bazee,Augsburg,10,4,381,4.2,1,0.24,2019-2020,Bundesliga
Ihlas Bebou,Hoffenheim,32,20,"2,102",23.4,6,0.26,2019-2020,Bundesliga
Sheraldo Becker,Union Berlin,13,5,540,6.0,0,0.00,2019-2020,Bundesliga
Timo Becker,Schalke 04,10,4,336,3.7,0,0.00,2019-2020,Bundesliga
Maximilian Beier,Hoffenheim,6,0,109,1.2,0,0.00,2019-2020,Bundesliga
Ishak Belfodil,Hoffenheim,5,3,269,3.0,0,0.00,2019-2020,Bundesliga
Karim Bellarabi,Leverkusen,26,17,"1,424",15.8,4,0.25,2019-2020,Bundesliga
Lars Bender,Leverkusen,18,16,"1,373",15.3,2,0.13,2019-2020,Bundesliga
Sven Bender,Leverkusen,33,33,"2,726",30.3,2,0.07,2019-2020,Bundesliga
László Bénes,M'Gladbach,22,10,898,10.0,0,0.00,2019-2020,Bundesliga
Keanan Bennetts,M'Gladbach,1,0,1,0.0,0,0.00,2019-2020,Bundesliga
Ramy Bensebaini,M'Gladbach,19,16,"1,448",16.1,5,0.31,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
Valon Berisha,Düsseldorf,13,12,941,10.5,0,0.00,2019-2020,Bundesliga
Jordan Beyer,M'Gladbach,3,0,110,1.2,0,0.00,2019-2020,Bundesliga
Ermin Bičakčić,Hoffenheim,21,13,"1,176",13.1,2,0.15,2019-2020,Bundesliga
Leonardo Bittencourt,Hoffenheim,1,0,3,0.0,0,0.00,2019-2020,Bundesliga
Leonardo Bittencourt,Werder Bremen,28,23,"1,889",21.0,4,0.19,2019-2020,Bundesliga
Jérôme Boateng,Bayern Munich,24,23,"1,796",20.0,0,0.00,2019-2020,Bundesliga
Adam Bodzek,Düsseldorf,28,22,"2,015",22.4,0,0.00,2019-2020,Bundesliga
Jean-Paul Boëtius,Mainz 05,28,26,"2,266",25.2,4,0.16,2019-2020,Bundesliga
Melayro Bogarde,Hoffenheim,2,1,51,0.6,0,0.00,2019-2020,Bundesliga
Dennis Borkowski,RB Leipzig,1,0,9,0.1,0,0.00,2019-2020,Bundesliga
Robin Bormuth,Düsseldorf,3,2,181,2.0,0,0.00,2019-2020,Bundesliga
Sebastiaan Bornauw,Köln,28,28,"2,447",27.2,6,0.22,2019-2020,Bundesliga
Brandon Borrello,Freiburg,7,4,298,3.3,0,0.00,2019-2020,Bundesliga
Nassim Boujellab,Schalke 04,11,3,419,4.7,0,0.00,2019-2020,Bundesliga
Dedryck Boyata,Hertha BSC,28,28,"2,436",27.1,4,0.15,2019-2020,Bundesliga
Can Bozdogan,Schalke 04,3,3,235,2.6,0,0.00,2019-2020,Bundesliga
Julian Brandt,Dortmund,33,25,"2,203",24.5,3,0.12,2019-2020,Bundesliga
Josip Brekalo,Wolfsburg,30,19,"1,670",18.6,3,0.16,2019-2020,Bundesliga
John Brooks,Wolfsburg,25,25,"2,224",24.7,0,0.00,2019-2020,Bundesliga
Daniel Brosinski,Mainz 05,26,16,"1,709",19.0,2,0.11,2019-2020,Bundesliga
Jeffrey Bruma,Wolfsburg,9,9,810,9.0,0,0.00,2019-2020,Bundesliga
Jeffrey Bruma,Mainz 05,8,8,675,7.5,0,0.00,2019-2020,Bundesliga
Jacob Bruun Larsen,Hoffenheim,11,5,391,4.3,0,0.00,2019-2020,Bundesliga
Jacob Bruun Larsen,Dortmund,4,0,68,0.8,0,0.00,2019-2020,Bundesliga
Marius Bülter,Union Berlin,32,28,"2,321",25.8,7,0.27,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
Guido Burgstaller,Schalke 04,21,13,"1,234",13.7,0,0.00,2019-2020,Bundesliga
Jonathan Burkardt,Mainz 05,8,3,253,2.8,1,0.36,2019-2020,Bundesliga
Roman Bürki,Dortmund,31,31,"2,770",30.8,0,0.00,2019-2020,Bundesliga
Daniel Caligiuri,Schalke 04,28,26,"2,293",25.5,2,0.08,2019-2020,Bundesliga
Emre Can,Dortmund,12,10,955,10.6,2,0.19,2019-2020,Bundesliga
Koen Casteels,Wolfsburg,26,26,"2,340",26.0,0,0.00,2019-2020,Bundesliga
Timothy Chandler,Eint Frankfurt,22,12,"1,220",13.6,5,0.37,2019-2020,Bundesliga
Kwon Chang-hoon,Freiburg,23,6,676,7.5,2,0.27,2019-2020,Bundesliga
Darko Churlinov,Köln,1,0,21,0.2,0,0.00,2019-2020,Bundesliga
Per Ciljan Skjelbred,Hertha BSC,24,21,"1,628",18.1,0,0.00,2019-2020,Bundesliga
Christian Clemens,Köln,1,0,16,0.2,0,0.00,2019-2020,Bundesliga
Jamilu Collins,Paderborn 07,30,30,"2,668",29.6,1,0.03,2019-2020,Bundesliga
Kingsley Coman,Bayern Munich,24,17,"1,505",16.7,4,0.24,2019-2020,Bundesliga
Jhon Córdoba,Köln,29,23,"1,998",22.2,13,0.59,2019-2020,Bundesliga
Sergio Córdova,Augsburg,16,4,367,4.1,2,0.49,2019-2020,Bundesliga
Danny da Costa,Eint Frankfurt,19,15,"1,389",15.4,1,0.06,2019-2020,Bundesliga
Philippe Coutinho,Bayern Munich,23,15,"1,411",15.7,8,0.51,2019-2020,Bundesliga
Mickaël Cuisance,Bayern Munich,9,3,307,3.4,1,0.29,2019-2020,Bundesliga
Matheus Cunha,Hertha BSC,11,9,744,8.3,5,0.60,2019-2020,Bundesliga
Matheus Cunha,RB Leipzig,10,2,279,3.1,0,0.00,2019-2020,Bundesliga
Rafael Czichos,Köln,26,26,"2,207",24.5,1,0.04,2019-2020,Bundesliga
Moanes Dabbur,Hoffenheim,14,11,766,8.5,4,0.47,2019-2020,Bundesliga
Mahmoud Dahoud,Dortmund,12,6,558,6.2,0,0.00,2019-2020,Bundesliga
Leon Dajaku,Bayern Munich,2,0,12,0.1,0,0.00,2019-2020,Bundesliga
Vladimír Darida,Hertha BSC,28,25,"2,256",25.1,3,0.12,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
Alphonso Davies,Bayern Munich,29,24,"2,234",24.8,3,0.12,2019-2020,Bundesliga
Thomas Delaney,Dortmund,11,11,830,9.2,0,0.00,2019-2020,Bundesliga
Kerem Demirbay,Leverkusen,25,18,"1,573",17.5,1,0.06,2019-2020,Bundesliga
Diego Demme,RB Leipzig,17,14,"1,211",13.5,0,0.00,2019-2020,Bundesliga
Moussa Diaby,Leverkusen,28,18,"1,771",19.7,5,0.25,2019-2020,Bundesliga
Javairô Dilrosun,Hertha BSC,23,16,"1,309",14.5,4,0.28,2019-2020,Bundesliga
Ji Dong-won,Mainz 05,4,1,102,1.1,0,0.00,2019-2020,Bundesliga
Bas Dost,Eint Frankfurt,24,16,"1,475",16.4,8,0.49,2019-2020,Bundesliga
Mamadou Doucouré,M'Gladbach,2,0,2,0.0,0,0.00,2019-2020,Bundesliga
Mohamed Dräger,Paderborn 07,18,16,"1,455",16.2,1,0.06,2019-2020,Bundesliga
Aleksandar Dragović,Leverkusen,15,10,"1,029",11.4,0,0.00,2019-2020,Bundesliga
Dominick Drexler,Köln,27,18,"1,587",17.6,3,0.17,2019-2020,Bundesliga
Ondrej Duda,Hertha BSC,7,6,447,5.0,0,0.00,2019-2020,Bundesliga
Erik Durm,Eint Frankfurt,9,6,511,5.7,0,0.00,2019-2020,Bundesliga
Johannes Eggestein,Werder Bremen,14,4,510,5.7,1,0.18,2019-2020,Bundesliga
Maximilian Eggestein,Werder Bremen,32,32,"2,855",31.7,1,0.03,2019-2020,Bundesliga
Kingsley Ehizibue,Köln,31,29,"2,329",25.9,1,0.04,2019-2020,Bundesliga
Ilay Elmkies,Hoffenheim,1,0,1,0.0,0,0.00,2019-2020,Bundesliga
Nico Elvedi,M'Gladbach,32,30,"2,618",29.1,1,0.03,2019-2020,Bundesliga
Breel Embolo,M'Gladbach,28,17,"1,550",17.2,8,0.46,2019-2020,Bundesliga
Alexander Esswein,Hertha BSC,7,1,213,2.4,0,0.00,2019-2020,Bundesliga
Antony Evans,Paderborn 07,6,2,156,1.7,0,0.00,2019-2020,Bundesliga
Simon Falette,Eint Frankfurt,1,1,90,1.0,0,0.00,2019-2020,Bundesliga
Ohis Felix Uduokhai,Augsburg,26,21,"1,966",21.8,0,0.00,2019-2020,Bundesliga
Edimilson Fernandes,Mainz 05,24,18,"1,484",16.5,1,0.06,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
Gelson Fernandes,Eint Frankfurt,11,10,775,8.6,0,0.00,2019-2020,Bundesliga
Oliver Fink,Düsseldorf,14,8,675,7.5,0,0.00,2019-2020,Bundesliga
Alfreð Finnbogason,Augsburg,21,10,966,10.7,3,0.28,2019-2020,Bundesliga
Mark Flekken,Freiburg,10,10,900,10.0,0,0.00,2019-2020,Bundesliga
Emil Forsberg,RB Leipzig,22,14,"1,141",12.7,5,0.39,2019-2020,Bundesliga
Raphael Framberger,Augsburg,18,12,"1,175",13.1,0,0.00,2019-2020,Bundesliga
Mike Frantz,Freiburg,18,3,350,3.9,0,0.00,2019-2020,Bundesliga
Marco Friedl,Werder Bremen,27,24,"2,183",24.3,1,0.04,2019-2020,Bundesliga
Marvin Friedrich,Union Berlin,31,31,"2,789",31.0,2,0.06,2019-2020,Bundesliga
Samúel Friðjónsson,Paderborn 07,5,2,192,2.1,0,0.00,2019-2020,Bundesliga
Niclas Füllkrug,Werder Bremen,8,4,403,4.5,4,0.89,2019-2020,Bundesliga
Mijat Gaćinović,Eint Frankfurt,23,11,"1,048",11.6,0,0.00,2019-2020,Bundesliga
Theodor Gebre Selassie,Werder Bremen,28,28,"2,427",27.0,2,0.07,2019-2020,Bundesliga
Dennis Geiger,Hoffenheim,21,13,"1,136",12.6,0,0.00,2019-2020,Bundesliga
Christian Gentner,Union Berlin,31,29,"2,443",27.1,3,0.11,2019-2020,Bundesliga
Yannick Gerhardt,Wolfsburg,18,7,828,9.2,2,0.22,2019-2020,Bundesliga
Niko Gießelmann,Düsseldorf,25,22,"2,057",22.9,1,0.04,2019-2020,Bundesliga
Rafał Gikiewicz,Union Berlin,33,33,"2,970",33.0,0,0.00,2019-2020,Bundesliga
Daniel Ginczek,Wolfsburg,18,9,768,8.5,3,0.35,2019-2020,Bundesliga
Matthias Ginter,M'Gladbach,31,31,"2,780",30.9,1,0.03,2019-2020,Bundesliga
Klaus Gjasula,Paderborn 07,29,28,"2,280",25.3,2,0.08,2019-2020,Bundesliga
Serge Gnabry,Bayern Munich,31,26,"2,193",24.4,12,0.49,2019-2020,Bundesliga
Akaki Gogia,Union Berlin,3,1,121,1.3,0,0.00,2019-2020,Bundesliga
Benjamin Goller,Werder Bremen,10,2,288,3.2,0,0.00,2019-2020,Bundesliga
Jérôme Gondorf,Freiburg,2,2,120,1.3,0,0.00,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
Leon Goretzka,Bayern Munich,24,17,"1,512",16.8,6,0.36,2019-2020,Bundesliga
Mario Götze,Dortmund,15,5,521,5.8,3,0.52,2019-2020,Bundesliga
Jeffrey Gouweleeuw,Augsburg,21,18,"1,645",18.3,0,0.00,2019-2020,Bundesliga
Michael Gregoritsch,Augsburg,6,4,303,3.4,0,0.00,2019-2020,Bundesliga
Michael Gregoritsch,Schalke 04,14,10,829,9.2,1,0.11,2019-2020,Bundesliga
Vincenzo Grifo,Hoffenheim,1,0,15,0.2,0,0.00,2019-2020,Bundesliga
Vincenzo Grifo,Freiburg,26,17,"1,618",18.0,4,0.22,2019-2020,Bundesliga
Florian Grillitsch,Hoffenheim,31,28,"2,408",26.8,0,0.00,2019-2020,Bundesliga
Christian Groß,Werder Bremen,14,10,872,9.7,0,0.00,2019-2020,Bundesliga
Carlos Gruezo,Augsburg,11,10,886,9.8,0,0.00,2019-2020,Bundesliga
Marko Grujić,Hertha BSC,29,29,"2,415",26.8,4,0.15,2019-2020,Bundesliga
Raphaël Guerreiro,Dortmund,29,26,"2,335",25.9,8,0.31,2019-2020,Bundesliga
Babacar Guèye,Paderborn 07,3,1,110,1.2,0,0.00,2019-2020,Bundesliga
Josuha Guilavogui,Wolfsburg,25,23,"2,062",22.9,0,0.00,2019-2020,Bundesliga
Péter Gulácsi,RB Leipzig,32,32,"2,880",32.0,0,0.00,2019-2020,Bundesliga
Manuel Gulde,Freiburg,17,15,"1,371",15.2,1,0.07,2019-2020,Bundesliga
Christian Günter,Freiburg,34,34,"3,029",33.7,2,0.06,2019-2020,Bundesliga
Jonathan de Guzmán,Eint Frankfurt,8,0,87,1.0,0,0.00,2019-2020,Bundesliga
Erling Haaland,Dortmund,15,11,"1,063",11.8,13,1.10,2019-2020,Bundesliga
Janik Haberer,Freiburg,26,20,"1,721",19.1,2,0.10,2019-2020,Bundesliga
Alexander Hack,Mainz 05,14,9,805,8.9,0,0.00,2019-2020,Bundesliga
André Hahn,Augsburg,15,8,702,7.8,1,0.13,2019-2020,Bundesliga
Amadou Haidara,RB Leipzig,19,5,756,8.4,0,0.00,2019-2020,Bundesliga
Achraf Hakimi,Dortmund,33,29,"2,715",30.2,5,0.17,2019-2020,Bundesliga
Marcel Halstenberg,RB Leipzig,29,28,"2,520",28.0,3,0.11,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
Amine Harit,Schalke 04,25,24,"2,102",23.4,6,0.26,2019-2020,Bundesliga
Martin Harnik,Werder Bremen,2,0,9,0.1,0,0.00,2019-2020,Bundesliga
Makoto Hasebe,Eint Frankfurt,23,21,"1,968",21.9,0,0.00,2019-2020,Bundesliga
Kai Havertz,Leverkusen,30,29,"2,454",27.3,12,0.44,2019-2020,Bundesliga
Thorgan Hazard,Dortmund,33,28,"2,380",26.4,7,0.26,2019-2020,Bundesliga
Jonas Hector,Köln,29,28,"2,433",27.0,4,0.15,2019-2020,Bundesliga
Dominique Heintz,Freiburg,28,27,"2,434",27.0,0,0.00,2019-2020,Bundesliga
Rouwen Hennings,Düsseldorf,32,27,"2,459",27.3,15,0.55,2019-2020,Bundesliga
Lucas Hernández,Bayern Munich,19,10,920,10.2,0,0.00,2019-2020,Bundesliga
Patrick Herrmann,M'Gladbach,27,16,"1,453",16.1,6,0.37,2019-2020,Bundesliga
Martin Hinteregger,Eint Frankfurt,31,30,"2,721",30.2,8,0.26,2019-2020,Bundesliga
Marwin Hitz,Dortmund,4,3,290,3.2,0,0.00,2019-2020,Bundesliga
André Hoffmann,Düsseldorf,29,27,"2,428",27.0,2,0.07,2019-2020,Bundesliga
Nicolas Höfler,Freiburg,32,31,"2,783",30.9,1,0.03,2019-2020,Bundesliga
Jonas Hofmann,M'Gladbach,24,18,"1,633",18.1,5,0.28,2019-2020,Bundesliga
Jonas Hofmann,Schalke 04,1,0,2,0.0,0,0.00,2019-2020,Bundesliga
Marco Höger,Köln,15,6,676,7.5,0,0.00,2019-2020,Bundesliga
Lucas Höler,Freiburg,34,28,"2,485",27.6,8,0.29,2019-2020,Bundesliga
Gerrit Holtmann,Paderborn 07,24,13,"1,065",11.8,1,0.08,2019-2020,Bundesliga
Luca Horn,Wolfsburg,1,0,6,0.1,0,0.00,2019-2020,Bundesliga
Timo Horn,Köln,34,34,"3,060",34.0,0,0.00,2019-2020,Bundesliga
Lukáš Hrádecký,Leverkusen,34,34,"3,060",34.0,0,0.00,2019-2020,Bundesliga
Benjamin Hübner,Hoffenheim,25,25,"2,070",23.0,1,0.04,2019-2020,Bundesliga
Florian Hübner,Union Berlin,11,9,850,9.4,0,0.00,2019-2020,Bundesliga
Mats Hummels,Dortmund,31,31,"2,581",28.7,1,0.03,2019-2020,Bundesliga
,,,,,,,,2019-2020,Bundesliga
