Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Mario Gila,Real Madrid,2,0,25,0.3,0,0.00,2021-2022,La Liga
Dani Gómez,Levante,28,11,"1,063",11.8,4,0.34,2021-2022,La Liga
Maxi Gómez,Valencia,29,21,"1,956",21.7,5,0.23,2021-2022,La Liga
Moi Gómez,Villarreal,29,13,"1,286",14.3,2,0.14,2021-2022,La Liga
Papu Gómez,Sevilla,29,19,"1,784",19.8,5,0.25,2021-2022,La Liga
Sergi Gómez,Espanyol,31,31,"2,720",30.2,1,0.03,2021-2022,La Liga
Maxime Gonalons,Granada,25,20,"1,550",17.2,0,0.00,2021-2022,La Liga
Diego González,Elche,28,19,"1,793",19.9,0,0.00,2021-2022,La Liga
Édgar González,Betis,21,14,"1,464",16.3,1,0.06,2021-2022,La Liga
Giovanni González,Mallorca,9,3,365,4.1,1,0.25,2021-2022,La Liga
Nicolás González,Barcelona,27,12,"1,114",12.4,2,0.16,2021-2022,La Liga
Peter González,Real Madrid,3,0,27,0.3,0,0.00,2021-2022,La Liga
Roberto González,Betis,4,1,135,1.5,0,0.00,2021-2022,La Liga
Gori,Espanyol,1,0,9,0.1,0,0.00,2021-2022,La Liga
Andoni Gorosabel,Real Sociedad,32,25,"2,289",25.4,0,0.00,2021-2022,La Liga
Jaume Grau,Osasuna,1,0,3,0.0,0,0.00,2021-2022,La Liga
Dominik Greif,Mallorca,1,1,90,1.0,0,0.00,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Clément Grenier,Mallorca,5,0,60,0.7,1,1.50,2021-2022,La Liga
Antoine Griezmann,Barcelona,3,3,263,2.9,0,0.00,2021-2022,La Liga
Antoine Griezmann,Atlético Madrid,26,21,"1,695",18.8,3,0.16,2021-2022,La Liga
Andrés Guardado,Betis,28,17,"1,393",15.5,0,0.00,2021-2022,La Liga
Sergi Guardiola,Rayo Vallecano,32,20,"1,710",19.0,8,0.42,2021-2022,La Liga
Nemanja Gudelj,Sevilla,21,9,"1,046",11.6,0,0.00,2021-2022,La Liga
Gonçalo Guedes,Valencia,36,30,"2,606",29.0,11,0.38,2021-2022,La Liga
Ander Guevara,Real Sociedad,17,11,867,9.6,0,0.00,2021-2022,La Liga
John Guidetti,Alavés,10,2,279,3.1,0,0.00,2021-2022,La Liga
Hugo Guillamón,Valencia,31,28,"2,361",26.2,1,0.04,2021-2022,La Liga
Gerard Gumbau,Elche,31,20,"1,890",21.0,0,0.00,2021-2022,La Liga
Jon Guridi,Real Sociedad,8,1,206,2.3,1,0.44,2021-2022,La Liga
Raúl Guti,Elche,31,17,"1,627",18.1,0,0.00,2021-2022,La Liga
Marcos Mauro López Gutiérrez,Cádiz,3,1,136,1.5,0,0.00,2021-2022,La Liga
Miguel Gutiérrez,Real Madrid,3,3,260,2.9,0,0.00,2021-2022,La Liga
Munir El Haddadi,Sevilla,16,4,474,5.3,2,0.38,2021-2022,La Liga
Varazdat Haroyan,Cádiz,17,16,"1,437",16.0,1,0.06,2021-2022,La Liga
Eden Hazard,Real Madrid,18,7,717,8.0,0,0.00,2021-2022,La Liga
Kike Hermoso,Betis,1,1,90,1.0,1,1.00,2021-2022,La Liga
Mario Hermoso,Atlético Madrid,26,21,"1,865",20.7,2,0.10,2021-2022,La Liga
Aridane Hernández,Osasuna,15,12,"1,159",12.9,0,0.00,2021-2022,La Liga
Luis Hernández,Cádiz,16,15,"1,366",15.2,0,0.00,2021-2022,La Liga
Mario Hernández,Rayo Vallecano,9,5,395,4.4,1,0.23,2021-2022,La Liga
Héctor Herrera,Atlético Madrid,21,8,859,9.5,0,0.00,2021-2022,La Liga
Sergio Herrera,Osasuna,36,36,"3,240",36.0,0,0.00,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Yangel Herrera,Espanyol,23,19,"1,645",18.3,1,0.05,2021-2022,La Liga
Matthew Hoppe,Mallorca,5,1,131,1.5,0,0.00,2021-2022,La Liga
Robert Ibáñez,Osasuna,4,1,93,1.0,0,0.00,2021-2022,La Liga
Vicente Iborra,Villarreal,20,12,"1,034",11.5,0,0.00,2021-2022,La Liga
Oussama Idrissi,Sevilla,5,2,127,1.4,0,0.00,2021-2022,La Liga
Oussama Idrissi,Cádiz,12,11,902,10.0,1,0.10,2021-2022,La Liga
Iglesias,Getafe,20,7,719,8.0,0,0.00,2021-2022,La Liga
Borja Iglesias,Betis,33,18,"1,573",17.5,10,0.57,2021-2022,La Liga
Asier Illarramendi,Real Sociedad,8,6,374,4.2,0,0.00,2021-2022,La Liga
Nikita Iosifov,Villarreal,1,0,1,0.0,0,0.00,2021-2022,La Liga
Alexander Isak,Real Sociedad,32,26,"2,140",23.8,6,0.25,2021-2022,La Liga
Isco,Real Madrid,14,3,331,3.7,1,0.27,2021-2022,La Liga
Nicolas Jackson,Villarreal,9,0,165,1.8,0,0.00,2021-2022,La Liga
Jakub Jankto,Getafe,14,6,587,6.5,0,0.00,2021-2022,La Liga
Adnan Januzaj,Real Sociedad,33,17,"1,625",18.1,3,0.17,2021-2022,La Liga
Jason,Alavés,14,10,678,7.5,0,0.00,2021-2022,La Liga
Jason,Valencia,5,1,75,0.8,0,0.00,2021-2022,La Liga
Luis Javier Suárez,Granada,37,34,"2,844",31.6,8,0.25,2021-2022,La Liga
Álvaro Jiménez,Cádiz,9,1,234,2.6,0,0.00,2021-2022,La Liga
Joaquín,Betis,21,2,471,5.2,0,0.00,2021-2022,La Liga
Jofre,Espanyol,3,0,20,0.2,0,0.00,2021-2022,La Liga
Frenkie de Jong,Barcelona,32,30,"2,476",27.5,3,0.11,2021-2022,La Liga
Luuk de Jong,Barcelona,21,6,654,7.3,6,0.83,2021-2022,La Liga
Joan Jordán,Sevilla,36,31,"2,514",27.9,0,0.00,2021-2022,La Liga
Josan,Elche,31,10,"1,211",13.5,2,0.15,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Willian José,Betis,32,19,"1,604",17.8,8,0.45,2021-2022,La Liga
Joselu,Alavés,37,35,"3,122",34.7,14,0.40,2021-2022,La Liga
Josema,Elche,6,1,183,2.0,0,0.00,2021-2022,La Liga
Luka Jović,Real Madrid,15,1,369,4.1,1,0.24,2021-2022,La Liga
Miguel Juan Llambrich,Espanyol,2,1,70,0.8,0,0.00,2021-2022,La Liga
José Juan Macías,Getafe,7,2,201,2.2,0,0.00,2021-2022,La Liga
Juanmi,Betis,33,26,"2,131",23.7,16,0.68,2021-2022,La Liga
Lago Junior,Mallorca,6,1,177,2.0,0,0.00,2021-2022,La Liga
Vinicius Júnior,Real Madrid,35,30,"2,690",29.9,17,0.57,2021-2022,La Liga
Jutglà,Barcelona,6,4,301,3.3,1,0.30,2021-2022,La Liga
Jens Jønsson,Cádiz,22,17,"1,303",14.5,0,0.00,2021-2022,La Liga
Lee Kangin,Mallorca,30,15,"1,411",15.7,1,0.06,2021-2022,La Liga
Kike,Osasuna,33,18,"1,862",20.7,5,0.24,2021-2022,La Liga
Koba Koindredi,Valencia,10,1,181,2.0,0,0.00,2021-2022,La Liga
Koke,Atlético Madrid,31,29,"2,508",27.9,1,0.04,2021-2022,La Liga
Luca Koleosho,Espanyol,1,0,1,0.0,0,0.00,2021-2022,La Liga
Geoffrey Kondogbia,Atlético Madrid,28,21,"1,882",20.9,1,0.05,2021-2022,La Liga
Jules Koundé,Sevilla,32,31,"2,736",30.4,2,0.07,2021-2022,La Liga
Toni Kroos,Real Madrid,28,25,"2,103",23.4,1,0.04,2021-2022,La Liga
Takefusa Kubo,Mallorca,28,17,"1,605",17.8,1,0.06,2021-2022,La Liga
Víctor Laguardia,Alavés,34,34,"3,042",33.8,3,0.09,2021-2022,La Liga
Diego Lainez,Betis,7,1,140,1.6,0,0.00,2021-2022,La Liga
Érik Lamela,Sevilla,20,10,"1,015",11.3,5,0.44,2021-2022,La Liga
Latasa,Real Madrid,1,0,9,0.1,0,0.00,2021-2022,La Liga
Toni Lato,Valencia,11,7,590,6.6,0,0.00,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Robin Le Normand,Real Sociedad,37,37,"3,330",37.0,1,0.03,2021-2022,La Liga
Jeremías Ledesma,Cádiz,38,38,"3,420",38.0,0,0.00,2021-2022,La Liga
Wu Lei,Espanyol,23,4,474,5.3,1,0.19,2021-2022,La Liga
Florian Lejeune,Alavés,30,30,"2,699",30.0,0,0.00,2021-2022,La Liga
Iñigo Lekue,Athletic Club,25,22,"1,925",21.4,0,0.00,2021-2022,La Liga
Thomas Lemar,Atlético Madrid,24,17,"1,440",16.0,4,0.25,2021-2022,La Liga
Ruben Lendinez,Valencia,4,1,137,1.5,0,0.00,2021-2022,La Liga
Clément Lenglet,Barcelona,21,7,826,9.2,0,0.00,2021-2022,La Liga
Javier Llabrés,Mallorca,5,1,132,1.5,0,0.00,2021-2022,La Liga
Marcos Llorente,Atlético Madrid,29,29,"2,447",27.2,0,0.00,2021-2022,La Liga
Giovani Lo Celso,Villarreal,16,11,994,11.0,1,0.09,2021-2022,La Liga
Julen Lobete,Real Sociedad,13,2,284,3.2,2,0.63,2021-2022,La Liga
Renan Lodi,Atlético Madrid,29,13,"1,181",13.1,2,0.15,2021-2022,La Liga
David López,Espanyol,18,8,743,8.3,0,0.00,2021-2022,La Liga
Diego López,Espanyol,36,36,"3,177",35.3,0,0.00,2021-2022,La Liga
Javi López,Alavés,9,4,462,5.1,0,0.00,2021-2022,La Liga
Unai López,Rayo Vallecano,27,13,"1,160",12.9,0,0.00,2021-2022,La Liga
Mamadou Loum,Alavés,32,26,"2,312",25.7,2,0.08,2021-2022,La Liga
Anthony Lozano,Cádiz,31,21,"1,672",18.6,7,0.38,2021-2022,La Liga
Florentino Luís,Getafe,22,9,992,11.0,0,0.00,2021-2022,La Liga
José Luis Gayà,Valencia,24,22,"1,871",20.8,2,0.10,2021-2022,La Liga
José Luis Morales,Levante,35,31,"2,719",30.2,13,0.43,2021-2022,La Liga
Luismi,Sevilla,2,0,13,0.1,0,0.00,2021-2022,La Liga
Andriy Lunin,Real Madrid,2,2,180,2.0,0,0.00,2021-2022,La Liga
Darwin Machís,Granada,25,16,"1,376",15.3,4,0.26,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Pablo Maffeo,Mallorca,35,35,"2,945",32.7,1,0.03,2021-2022,La Liga
Nemanja Maksimović,Getafe,35,34,"2,936",32.6,1,0.03,2021-2022,La Liga
Hugo Mallo,Celta Vigo,21,21,"1,826",20.3,1,0.05,2021-2022,La Liga
Mickael Malsa,Levante,26,11,"1,143",12.7,1,0.08,2021-2022,La Liga
Giorgi Mamardashvili,Valencia,18,18,"1,620",18.0,0,0.00,2021-2022,La Liga
Reinildo Mandava,Atlético Madrid,17,15,"1,298",14.4,0,0.00,2021-2022,La Liga
Aïssa Mandi,Villarreal,17,14,"1,375",15.3,1,0.07,2021-2022,La Liga
Maranhão,Valencia,29,8,973,10.8,1,0.09,2021-2022,La Liga
Nikola Maraš,Rayo Vallecano,16,11,"1,044",11.6,0,0.00,2021-2022,La Liga
Marcelo,Real Madrid,12,5,525,5.8,0,0.00,2021-2022,La Liga
Iván Marcone,Elche,20,10,809,9.0,0,0.00,2021-2022,La Liga
Óscar de Marcos,Athletic Club,22,19,"1,679",18.7,1,0.05,2021-2022,La Liga
José Mari,Cádiz,11,4,386,4.3,0,0.00,2021-2022,La Liga
José María Giménez,Atlético Madrid,24,24,"2,042",22.7,1,0.04,2021-2022,La Liga
Mariano,Real Madrid,9,3,342,3.8,1,0.26,2021-2022,La Liga
Mika Màrmol,Barcelona,1,0,1,0.0,0,0.00,2021-2022,La Liga
Roger Martí,Levante,29,25,"2,115",23.5,7,0.30,2021-2022,La Liga
Anthony Martial,Sevilla,9,7,490,5.4,0,0.00,2021-2022,La Liga
Martín,Cádiz,6,1,115,1.3,0,0.00,2021-2022,La Liga
Ander Martin,Real Sociedad,5,1,88,1.0,0,0.00,2021-2022,La Liga
Andrés Martín,Rayo Vallecano,7,1,186,2.1,0,0.00,2021-2022,La Liga
Carlos Martín,Atlético Madrid,1,0,6,0.1,0,0.00,2021-2022,La Liga
Iván Martín,Alavés,6,2,166,1.8,0,0.00,2021-2022,La Liga
Iñigo Martínez,Athletic Club,27,26,"2,341",26.0,3,0.12,2021-2022,La Liga
Javi Martínez,Osasuna,26,9,879,9.8,1,0.10,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Pablo Martínez,Levante,13,7,656,7.3,0,0.00,2021-2022,La Liga
Omar Mascarell,Elche,32,30,"2,493",27.7,0,0.00,2021-2022,La Liga
Jaime Mata,Getafe,22,4,672,7.5,1,0.13,2021-2022,La Liga
Luís Maximiano,Granada,35,35,"3,136",34.8,0,0.00,2021-2022,La Liga
Borja Mayoral,Getafe,18,11,"1,044",11.6,6,0.52,2021-2022,La Liga
Jordi Mboula,Mallorca,11,5,434,4.8,0,0.00,2021-2022,La Liga
Óscar Melendo,Espanyol,21,14,990,11.0,0,0.00,2021-2022,La Liga
Gonzalo Melero,Levante,29,20,"1,692",18.8,7,0.37,2021-2022,La Liga
Memphis,Barcelona,28,20,"1,851",20.6,12,0.58,2021-2022,La Liga
Tomás Mendes,Alavés,1,0,9,0.1,0,0.00,2021-2022,La Liga
Brais Méndez,Celta Vigo,37,36,"3,021",33.6,4,0.12,2021-2022,La Liga
Édgar Méndez,Alavés,32,17,"1,614",17.9,1,0.06,2021-2022,La Liga
Ferland Mendy,Real Madrid,22,20,"1,734",19.3,2,0.10,2021-2022,La Liga
Fran Mérida,Espanyol,10,3,266,3.0,0,0.00,2021-2022,La Liga
Mikel Merino,Real Sociedad,34,33,"2,890",32.1,3,0.09,2021-2022,La Liga
Martín Merquelanz,Rayo Vallecano,4,3,173,1.9,0,0.00,2021-2022,La Liga
Matt Miazga,Alavés,11,9,833,9.3,0,0.00,2021-2022,La Liga
Miguel,Alavés,22,10,829,9.2,1,0.11,2021-2022,La Liga
Éder Militão,Real Madrid,34,34,"3,031",33.7,1,0.03,2021-2022,La Liga
Luis Milla,Granada,34,33,"2,773",30.8,3,0.10,2021-2022,La Liga
Pere Milla,Elche,32,17,"1,644",18.3,8,0.44,2021-2022,La Liga
Santi Mina,Celta Vigo,33,30,"2,367",26.3,7,0.27,2021-2022,La Liga
Óscar Mingueza,Barcelona,19,9,894,9.9,0,0.00,2021-2022,La Liga
Rafa Mir,Sevilla,34,18,"1,808",20.1,10,0.50,2021-2022,La Liga
Jorge Miramón,Levante,29,22,"1,977",22.0,1,0.05,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Juan Miranda,Betis,13,9,783,8.7,0,0.00,2021-2022,La Liga
Stefan Mitrović,Getafe,32,31,"2,667",29.6,0,0.00,2021-2022,La Liga
Luka Modrić,Real Madrid,28,25,"2,032",22.6,2,0.09,2021-2022,La Liga
Johan Mojica,Elche,33,32,"2,855",31.7,2,0.06,2021-2022,La Liga
Jorge Molina,Granada,35,19,"1,966",21.8,10,0.46,2021-2022,La Liga
Jon Moncayola,Osasuna,36,33,"2,915",32.4,2,0.06,2021-2022,La Liga
Monchu,Granada,14,7,668,7.4,0,0.00,2021-2022,La Liga
Gonzalo Montiel,Sevilla,18,15,"1,066",11.8,1,0.08,2021-2022,La Liga
Ángel Montoro,Granada,24,13,"1,331",14.8,1,0.07,2021-2022,La Liga
Martín Montoya,Betis,6,6,518,5.8,0,0.00,2021-2022,La Liga
Jon Morcillo,Athletic Club,7,0,54,0.6,0,0.00,2021-2022,La Liga
Alberto Moreno,Villarreal,24,13,"1,223",13.6,3,0.22,2021-2022,La Liga
Álex Moreno,Betis,30,28,"2,404",26.7,5,0.19,2021-2022,La Liga
Gerard Moreno,Villarreal,17,14,"1,191",13.2,9,0.68,2021-2022,La Liga
Tete Morente,Elche,32,18,"1,632",18.1,3,0.17,2021-2022,La Liga
Ilaix Moriba,Valencia,14,9,818,9.1,0,0.00,2021-2022,La Liga
Manu Morlanes,Espanyol,27,11,"1,144",12.7,2,0.16,2021-2022,La Liga
Loren Morón,Espanyol,21,4,563,6.3,1,0.16,2021-2022,La Liga
Loren Morón,Betis,1,0,4,0.0,0,0.00,2021-2022,La Liga
Cristhian Mosquera,Valencia,6,3,212,2.4,0,0.00,2021-2022,La Liga
Toni Moya,Alavés,28,17,"1,386",15.4,0,0.00,2021-2022,La Liga
Iker Muniain,Athletic Club,35,34,"2,785",30.9,4,0.13,2021-2022,La Liga
Aihen Muñoz,Real Sociedad,20,15,"1,342",14.9,0,0.00,2021-2022,La Liga
Jeison Murillo,Celta Vigo,19,12,"1,117",12.4,0,0.00,2021-2022,La Liga
Vedat Muriqi,Mallorca,16,16,"1,438",16.0,5,0.31,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Yunus Musah,Valencia,29,13,"1,259",14.0,1,0.07,2021-2022,La Liga
Shkodran Mustafi,Levante,11,8,658,7.3,1,0.14,2021-2022,La Liga
Nacho,Real Madrid,28,17,"1,555",17.3,3,0.17,2021-2022,La Liga
Roberto Navarro,Real Sociedad,6,3,199,2.2,0,0.00,2021-2022,La Liga
Ximo Navarro,Alavés,18,16,"1,347",15.0,0,0.00,2021-2022,La Liga
Jesús Navas,Sevilla,25,19,"1,786",19.8,0,0.00,2021-2022,La Liga
Álvaro Negredo,Cádiz,34,24,"2,157",24.0,7,0.29,2021-2022,La Liga
Neto,Barcelona,3,3,270,3.0,0,0.00,2021-2022,La Liga
Carlos Neva,Granada,26,24,"2,108",23.4,0,0.00,2021-2022,La Liga
Saúl Ñíguez,Atlético Madrid,3,2,201,2.2,0,0.00,2021-2022,La Liga
Fernando Niño,Mallorca,23,9,884,9.8,2,0.20,2021-2022,La Liga
Peru Nolaskoain,Athletic Club,1,0,1,0.0,0,0.00,2021-2022,La Liga
Nolito,Celta Vigo,32,15,"1,384",15.4,2,0.13,2021-2022,La Liga
Randy Ntekja,Rayo Vallecano,34,16,"1,462",16.2,3,0.18,2021-2022,La Liga
Unai Núñez,Athletic Club,9,7,622,6.9,0,0.00,2021-2022,La Liga
Allan Nyom,Getafe,5,3,244,2.7,0,0.00,2021-2022,La Liga
Jan Oblak,Atlético Madrid,38,38,"3,420",38.0,0,0.00,2021-2022,La Liga
Lucas Ocampos,Sevilla,30,23,"2,125",23.6,6,0.25,2021-2022,La Liga
Lucas Olaza,Elche,5,3,295,3.3,1,0.31,2021-2022,La Liga
Oier Olazábal,Espanyol,2,1,135,1.5,0,0.00,2021-2022,La Liga
Brian Oliván,Mallorca,28,24,"2,189",24.3,1,0.04,2021-2022,La Liga
Mathías Olivera,Getafe,32,32,"2,803",31.1,1,0.03,2021-2022,La Liga
Javier Ontiveros,Osasuna,3,0,39,0.4,0,0.00,2021-2022,La Liga
Pedro Ortiz,Sevilla,1,0,7,0.1,0,0.00,2021-2022,La Liga
Milutin Osmajić,Cádiz,10,2,257,2.9,0,0.00,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Jesús Owono,Alavés,1,1,90,1.0,0,0.00,2021-2022,La Liga
Mikel Oyarzabal,Real Sociedad,22,19,"1,671",18.6,9,0.48,2021-2022,La Liga
Fernando Pacheco,Alavés,34,34,"3,053",33.9,0,0.00,2021-2022,La Liga
Jon Pacheco,Real Sociedad,10,4,381,4.2,0,0.00,2021-2022,La Liga
Helibelton Palacios,Elche,26,22,"1,931",21.5,0,0.00,2021-2022,La Liga
Isaac Palazón Camacho,Rayo Vallecano,34,27,"2,288",25.4,2,0.08,2021-2022,La Liga
Daniel Parejo,Villarreal,33,32,"2,704",30.0,2,0.07,2021-2022,La Liga
Raúl Parra,Cádiz,2,1,88,1.0,0,0.00,2021-2022,La Liga
Javier Pastore,Elche,13,6,525,5.8,0,0.00,2021-2022,La Liga
Gabriel Paulista,Valencia,19,19,"1,592",17.7,2,0.11,2021-2022,La Liga
Alfonso Pedraza,Villarreal,28,19,"1,701",18.9,4,0.21,2021-2022,La Liga
Pedri,Barcelona,12,10,885,9.8,3,0.31,2021-2022,La Liga
Pedrosa,Espanyol,31,31,"2,720",30.2,1,0.03,2021-2022,La Liga
Facundo Pellistri,Alavés,21,6,672,7.5,0,0.00,2021-2022,La Liga
Rubén Peña,Villarreal,7,1,132,1.5,0,0.00,2021-2022,La Liga
Alberto Perea,Cádiz,18,8,777,8.6,0,0.00,2021-2022,La Liga
Victor Perea,Espanyol,1,0,4,0.0,0,0.00,2021-2022,La Liga
Iñigo Pérez,Osasuna,10,4,338,3.8,1,0.27,2021-2022,La Liga
Juan Pérez,Osasuna,2,2,180,2.0,0,0.00,2021-2022,La Liga
Kike Pérez,Elche,12,5,519,5.8,2,0.35,2021-2022,La Liga
Lucas Pérez,Elche,18,16,"1,266",14.1,2,0.14,2021-2022,La Liga
Lucas Pérez,Cádiz,15,11,"1,060",11.8,3,0.25,2021-2022,La Liga
Njegoš Petrović,Granada,15,10,918,10.2,0,0.00,2021-2022,La Liga
Alex Petxa,Athletic Club,17,1,412,4.6,0,0.00,2021-2022,La Liga
Germán Pezzella,Betis,23,22,"1,988",22.1,1,0.05,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Pablo Piatti,Elche,10,3,312,3.5,0,0.00,2021-2022,La Liga
Cristiano Piccini,Valencia,6,3,322,3.6,1,0.28,2021-2022,La Liga
Tomás Pina Isla,Alavés,29,16,"1,444",16.0,0,0.00,2021-2022,La Liga
Orbelín Pineda,Celta Vigo,7,0,99,1.1,0,0.00,2021-2022,La Liga
Yeremi Pino,Villarreal,31,21,"1,678",18.6,6,0.32,2021-2022,La Liga
Gerard Piqué,Barcelona,27,25,"2,092",23.2,1,0.04,2021-2022,La Liga
Ezequiel Ponce,Elche,13,5,667,7.4,1,0.13,2021-2022,La Liga
Pere Pons,Alavés,27,17,"1,366",15.2,1,0.07,2021-2022,La Liga
Portu,Real Sociedad,37,17,"1,590",17.7,1,0.06,2021-2022,La Liga
Sergio Postigo,Levante,13,10,848,9.4,0,0.00,2021-2022,La Liga
Darío Poveda,Getafe,15,3,380,4.2,1,0.24,2021-2022,La Liga
José Pozo,Rayo Vallecano,5,0,72,0.8,0,0.00,2021-2022,La Liga
Abdón Prats,Mallorca,23,6,641,7.1,3,0.42,2021-2022,La Liga
Alejandro Primo,Levante,1,1,90,1.0,0,0.00,2021-2022,La Liga
Javi Puado,Espanyol,30,26,"2,245",24.9,4,0.16,2021-2022,La Liga
Pubill,Levante,11,5,512,5.7,0,0.00,2021-2022,La Liga
Antonio Puertas,Granada,33,25,"2,261",25.1,6,0.24,2021-2022,La Liga
Riqui Puig,Barcelona,15,2,487,5.4,1,0.18,2021-2022,La Liga
Yacine Qasmi,Rayo Vallecano,1,0,4,0.0,0,0.00,2021-2022,La Liga
Quini,Granada,32,27,"2,304",25.6,0,0.00,2021-2022,La Liga
Dani Raba,Villarreal,7,0,89,1.0,0,0.00,2021-2022,La Liga
Dani Raba,Granada,2,0,26,0.3,0,0.00,2021-2022,La Liga
Uroš Račić,Valencia,28,13,"1,206",13.4,0,0.00,2021-2022,La Liga
Nemanja Radoja,Levante,19,17,"1,214",13.5,0,0.00,2021-2022,La Liga
Rafinha,Real Sociedad,17,13,"1,050",11.7,1,0.09,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Antonio Raillo,Mallorca,17,17,"1,530",17.0,2,0.12,2021-2022,La Liga
Ivan Rakitić,Sevilla,35,26,"2,182",24.2,4,0.16,2021-2022,La Liga
Jonás Ramalho,Osasuna,3,3,243,2.7,0,0.00,2021-2022,La Liga
Sandro Ramírez,Getafe,29,19,"1,462",16.2,3,0.18,2021-2022,La Liga
Raúl,Betis,1,0,1,0.0,0,0.00,2021-2022,La Liga
Lluís Recasens,Espanyol,1,0,45,0.5,0,0.00,2021-2022,La Liga
Manolo Reina,Mallorca,21,21,"1,890",21.0,0,0.00,2021-2022,La Liga
Karim Rekik,Sevilla,18,11,"1,098",12.2,0,0.00,2021-2022,La Liga
Álex Remiro,Real Sociedad,35,35,"3,150",35.0,0,0.00,2021-2022,La Liga
Nico Ribaudo,Espanyol,31,7,"1,116",12.4,2,0.16,2021-2022,La Liga
Diego Rico,Real Sociedad,21,19,"1,644",18.3,0,0.00,2021-2022,La Liga
Sergio Rico,Mallorca,14,14,"1,260",14.0,0,0.00,2021-2022,La Liga
Luis Rioja,Alavés,37,36,"3,111",34.6,1,0.03,2021-2022,La Liga
Rober,Levante,27,21,"2,010",22.3,1,0.04,2021-2022,La Liga
Sergi Roberto,Barcelona,9,4,400,4.4,2,0.45,2021-2022,La Liga
Rubén Rochina,Granada,15,8,743,8.3,1,0.12,2021-2022,La Liga
Enzo Roco,Elche,30,29,"2,552",28.4,1,0.04,2021-2022,La Liga
Rodrigo,Betis,21,10,881,9.8,1,0.10,2021-2022,La Liga
Kévin Rodrigues,Rayo Vallecano,13,5,435,4.8,0,0.00,2021-2022,La Liga
Ángel Rodríguez,Mallorca,29,19,"1,544",17.2,4,0.23,2021-2022,La Liga
Óscar Rodríguez Arnaiz,Getafe,18,9,943,10.5,0,0.00,2021-2022,La Liga
Óscar Rodríguez Arnaiz,Sevilla,11,4,417,4.6,0,0.00,2021-2022,La Liga
Dani Rodríguez,Mallorca,36,33,"2,832",31.5,3,0.10,2021-2022,La Liga
Guido Rodríguez,Betis,32,29,"2,529",28.1,1,0.04,2021-2022,La Liga
Rodrygo,Real Madrid,33,17,"1,523",16.9,4,0.24,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Leonardo Román,Mallorca,2,2,180,2.0,0,0.00,2021-2022,La Liga
Iván Romero,Sevilla,5,2,178,2.0,0,0.00,2021-2022,La Liga
Unai Ropero,Alavés,1,0,12,0.1,0,0.00,2021-2022,La Liga
Rubén,Espanyol,4,1,150,1.7,0,0.00,2021-2022,La Liga
Aitor Ruibal,Betis,19,9,856,9.5,0,0.00,2021-2022,La Liga
Isma Ruiz,Granada,8,3,283,3.1,0,0.00,2021-2022,La Liga
Víctor Ruiz,Betis,18,17,"1,424",15.8,0,0.00,2021-2022,La Liga
Gerónimo Rulli,Villarreal,32,32,"2,880",32.0,0,0.00,2021-2022,La Liga
Franco Russo,Mallorca,19,17,"1,464",16.3,1,0.06,2021-2022,La Liga
Mathew Ryan,Real Sociedad,3,3,270,3.0,0,0.00,2021-2022,La Liga
Youssouf Sabaly,Betis,10,9,788,8.8,0,0.00,2021-2022,La Liga
Salvi,Cádiz,23,17,"1,395",15.5,2,0.13,2021-2022,La Liga
Fede San Emeterio,Cádiz,12,10,830,9.2,0,0.00,2021-2022,La Liga
Oihan Sancet,Athletic Club,27,16,"1,422",15.8,6,0.38,2021-2022,La Liga
Antonio Sánchez,Mallorca,29,19,"1,616",18.0,1,0.06,2021-2022,La Liga
Germán Sánchez,Granada,32,25,"2,299",25.5,2,0.08,2021-2022,La Liga
Juan Sánchez,Sevilla,1,0,5,0.1,0,0.00,2021-2022,La Liga
Manuel Sánchez,Osasuna,33,25,"2,257",25.1,1,0.04,2021-2022,La Liga
Oier Sanjurjo,Osasuna,25,8,758,8.4,1,0.12,2021-2022,La Liga
Jesús Santiago,Valencia,3,0,82,0.9,0,0.00,2021-2022,La Liga
Sergio Santos,Real Madrid,1,0,11,0.1,0,0.00,2021-2022,La Liga
Alvaro Sanz,Barcelona,2,0,29,0.3,0,0.00,2021-2022,La Liga
Marcelo Saracchi,Levante,4,2,186,2.1,0,0.00,2021-2022,La Liga
Joan Sastre Vanrell,Mallorca,7,2,258,2.9,0,0.00,2021-2022,La Liga
Esteban Saveljich,Rayo Vallecano,21,21,"1,700",18.9,0,0.00,2021-2022,La Liga
,,,,,,,,2021-2022,La Liga
Stefan Savić,Atlético Madrid,28,28,"2,440",27.1,0,0.00,2021-2022,La Liga
Valentino Scotta,Sevilla,1,0,1,0.0,0,0.00,2021-2022,La Liga
