Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Emerson Palmieri,Chelsea,2,0,90,1.0,0,0.00,2020-2021,EPL
Thomas Partey,Arsenal,24,18,"1,534",17.0,0,0.00,2020-2021,EPL
Rui Patrício,Wolves,37,37,"3,329",37.0,0,0.00,2020-2021,EPL
Bailey Peacock-Farrell,Burnley,4,4,360,4.0,0,0.00,2020-2021,EPL
Lee Peltier,West Brom,4,3,229,2.5,0,0.00,2020-2021,EPL
Nicolas Pépé,Arsenal,29,16,"1,616",18.0,10,0.56,2020-2021,EPL
Matheus Pereira,West Brom,33,30,"2,577",28.6,11,0.38,2020-2021,EPL
Ricardo Pereira,Leicester City,15,10,959,10.7,0,0.00,2020-2021,EPL
Ayoze Pérez,Leicester City,25,15,"1,331",14.8,2,0.14,2020-2021,EPL
Kalvin Phillips,Leeds United,29,28,"2,428",27.0,1,0.04,2020-2021,EPL
Matt Phillips,West Brom,33,20,"1,828",20.3,2,0.10,2020-2021,EPL
Nathaniel Phillips,Liverpool,17,15,"1,456",16.2,1,0.06,2020-2021,EPL
Jaden Philogene Bidace,Aston Villa,1,0,1,0.0,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Jordan Pickford,Everton,31,31,"2,742",30.5,0,0.00,2020-2021,EPL
Erik Pieters,Burnley,20,13,"1,266",14.1,0,0.00,2020-2021,EPL
Daniel Podence,Wolves,24,22,"1,661",18.5,3,0.16,2020-2021,EPL
Paul Pogba,Manchester Utd,26,21,"1,897",21.1,3,0.14,2020-2021,EPL
Nick Pope,Burnley,32,32,"2,880",32.0,0,0.00,2020-2021,EPL
Dennis Praet,Leicester City,15,10,718,8.0,1,0.13,2020-2021,EPL
Davy Pröpper,Brighton,7,2,213,2.4,0,0.00,2020-2021,EPL
Christian Pulisic,Chelsea,27,18,"1,738",19.3,4,0.21,2020-2021,EPL
Aaron Ramsdale,Sheffield Utd,38,38,"3,420",38.0,0,0.00,2020-2021,EPL
Jacob Ramsey,Aston Villa,22,6,626,7.0,0,0.00,2020-2021,EPL
Kayne Ramsey,Southampton,1,1,90,1.0,0,0.00,2020-2021,EPL
Darren Randolph,West Ham,3,3,270,3.0,0,0.00,2020-2021,EPL
Raphinha,Leeds United,30,26,"2,360",26.2,6,0.23,2020-2021,EPL
Marcus Rashford,Manchester Utd,37,33,"2,920",32.4,11,0.34,2020-2021,EPL
Tim Ream,Fulham,7,7,630,7.0,0,0.00,2020-2021,EPL
Nathan Redmond,Southampton,29,17,"1,738",19.3,2,0.10,2020-2021,EPL
Harrison Reed,Fulham,31,26,"2,247",25.0,0,0.00,2020-2021,EPL
Sergio Reguilón,Tottenham,27,26,"2,244",24.9,0,0.00,2020-2021,EPL
Bobby Reid,Fulham,33,28,"2,372",26.4,5,0.19,2020-2021,EPL
Declan Rice,West Ham,32,32,"2,879",32.0,2,0.06,2020-2021,EPL
Lewis Richardson,Burnley,2,0,4,0.0,0,0.00,2020-2021,EPL
Richarlison,Everton,34,33,"2,861",31.8,7,0.22,2020-2021,EPL
Jaïro Riedewald,Crystal Palace,33,19,"1,820",20.2,2,0.10,2020-2021,EPL
Matt Ritchie,Newcastle Utd,18,15,"1,350",15.0,0,0.00,2020-2021,EPL
Tyler Roberts,Leeds United,27,14,"1,340",14.9,1,0.07,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Andrew Robertson,Liverpool,38,38,"3,383",37.6,1,0.03,2020-2021,EPL
Antonee Robinson,Fulham,28,24,"2,162",24.0,0,0.00,2020-2021,EPL
Callum Robinson,West Brom,28,20,"1,560",17.3,5,0.29,2020-2021,EPL
Jack Robinson,Sheffield Utd,11,9,877,9.7,0,0.00,2020-2021,EPL
Hal Robson-Kanu,West Brom,19,2,561,6.2,2,0.32,2020-2021,EPL
Marek Rodák,Fulham,2,2,180,2.0,0,0.00,2020-2021,EPL
Joe Rodon,Tottenham,12,8,733,8.1,0,0.00,2020-2021,EPL
Rodri,Manchester City,34,31,"2,748",30.5,2,0.07,2020-2021,EPL
Rodrigo,Leeds United,26,14,"1,288",14.3,7,0.49,2020-2021,EPL
James Rodríguez,Everton,23,21,"1,764",19.6,6,0.31,2020-2021,EPL
Jay Rodriguez,Burnley,31,12,"1,265",14.1,1,0.07,2020-2021,EPL
Oriol Romeu,Southampton,21,20,"1,763",19.6,1,0.05,2020-2021,EPL
John Ruddy,Wolves,2,1,91,1.0,0,0.00,2020-2021,EPL
Antonio Rüdiger,Chelsea,19,19,"1,710",19.0,1,0.05,2020-2021,EPL
Mathew Ryan,Arsenal,3,3,270,3.0,0,0.00,2020-2021,EPL
Mathew Ryan,Brighton,11,11,990,11.0,0,0.00,2020-2021,EPL
Allan Saint-Maximin,Newcastle Utd,25,19,"1,560",17.3,3,0.17,2020-2021,EPL
Romain Saïss,Wolves,27,27,"2,407",26.7,3,0.11,2020-2021,EPL
Bukayo Saka,Arsenal,32,30,"2,553",28.4,5,0.18,2020-2021,EPL
Mamadou Sakho,Crystal Palace,4,3,276,3.1,0,0.00,2020-2021,EPL
Mohamed Salah,Liverpool,37,34,"3,078",34.2,22,0.64,2020-2021,EPL
Mohammed Salisu,Southampton,12,8,844,9.4,0,0.00,2020-2021,EPL
Davinson Sánchez,Tottenham,18,17,"1,486",16.5,0,0.00,2020-2021,EPL
Robert Sánchez,Brighton,27,27,"2,430",27.0,0,0.00,2020-2021,EPL
Morgan Sanson,Aston Villa,9,3,294,3.3,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Romaine Sawyers,West Brom,19,17,"1,487",16.5,0,0.00,2020-2021,EPL
Dane Scarlett,Tottenham,1,0,1,0.0,0,0.00,2020-2021,EPL
Fabian Schär,Newcastle Utd,18,13,"1,246",13.8,1,0.07,2020-2021,EPL
Jeffrey Schlupp,Crystal Palace,27,15,"1,428",15.9,2,0.13,2020-2021,EPL
Kasper Schmeichel,Leicester City,38,38,"3,420",38.0,0,0.00,2020-2021,EPL
Nélson Semedo,Wolves,34,34,"2,983",33.1,1,0.03,2020-2021,EPL
Femi Seriki,Sheffield Utd,1,0,1,0.0,0,0.00,2020-2021,EPL
Jamie Shackleton,Leeds United,13,3,461,5.1,0,0.00,2020-2021,EPL
Xherdan Shaqiri,Liverpool,14,5,556,6.2,0,0.00,2020-2021,EPL
Billy Sharp,Sheffield Utd,16,7,735,8.2,3,0.37,2020-2021,EPL
Luke Shaw,Manchester Utd,32,30,"2,654",29.5,1,0.03,2020-2021,EPL
Jonjo Shelvey,Newcastle Utd,30,29,"2,617",29.1,1,0.03,2020-2021,EPL
Shola Shoretire,Manchester Utd,2,0,11,0.1,0,0.00,2020-2021,EPL
Gylfi Sigurðsson,Everton,36,24,"2,253",25.0,6,0.24,2020-2021,EPL
Bernardo Silva,Manchester City,26,24,"2,065",22.9,2,0.09,2020-2021,EPL
Fábio Silva,Wolves,32,11,"1,369",15.2,4,0.26,2020-2021,EPL
Thiago Silva,Chelsea,23,23,"1,935",21.5,2,0.09,2020-2021,EPL
Moussa Sissoko,Tottenham,25,15,"1,585",17.6,0,0.00,2020-2021,EPL
Islam Slimani,Leicester City,1,0,20,0.2,0,0.00,2020-2021,EPL
William Smallbone,Southampton,3,2,172,1.9,0,0.00,2020-2021,EPL
Emile Smith Rowe,Arsenal,20,18,"1,440",16.0,2,0.12,2020-2021,EPL
Robert Snodgrass,West Brom,8,6,526,5.8,0,0.00,2020-2021,EPL
Robert Snodgrass,West Ham,3,0,5,0.1,0,0.00,2020-2021,EPL
Cédric Soares,Arsenal,10,8,746,8.3,0,0.00,2020-2021,EPL
Tomáš Souček,West Ham,38,38,"3,419",38.0,10,0.26,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Çağlar Söyüncü,Leicester City,23,19,"1,819",20.2,1,0.05,2020-2021,EPL
Zack Steffen,Manchester City,1,1,90,1.0,0,0.00,2020-2021,EPL
Dale Stephens,Burnley,7,3,261,2.9,0,0.00,2020-2021,EPL
Jack Stephens,Southampton,18,17,"1,537",17.1,0,0.00,2020-2021,EPL
Raheem Sterling,Manchester City,31,28,"2,536",28.2,10,0.35,2020-2021,EPL
Enda Stevens,Sheffield Utd,30,30,"2,700",30.0,0,0.00,2020-2021,EPL
John Stones,Manchester City,22,22,"1,933",21.5,4,0.19,2020-2021,EPL
Pascal Struijk,Leeds United,27,22,"2,075",23.1,1,0.04,2020-2021,EPL
Japhet Tanganga,Tottenham,6,6,487,5.4,0,0.00,2020-2021,EPL
Matt Targett,Aston Villa,38,38,"3,404",37.8,0,0.00,2020-2021,EPL
James Tarkowski,Burnley,36,36,"3,240",36.0,1,0.03,2020-2021,EPL
Percy Tau,Brighton,3,1,103,1.1,0,0.00,2020-2021,EPL
Sidnei Tavares,Leicester City,2,1,85,0.9,0,0.00,2020-2021,EPL
Charlie Taylor,Burnley,29,28,"2,426",27.0,0,0.00,2020-2021,EPL
Neil Taylor,Aston Villa,1,0,16,0.2,0,0.00,2020-2021,EPL
Allan Tchaptchet,Southampton,1,0,13,0.1,0,0.00,2020-2021,EPL
Nathan Tella,Southampton,18,7,745,8.3,1,0.12,2020-2021,EPL
Alex Telles,Manchester Utd,9,8,690,7.7,0,0.00,2020-2021,EPL
Kenny Tete,Fulham,22,18,"1,481",16.5,0,0.00,2020-2021,EPL
William Thomas Fish,Manchester Utd,1,0,1,0.0,0,0.00,2020-2021,EPL
Luke Thomas,Leicester City,14,12,969,10.8,1,0.09,2020-2021,EPL
Youri Tielemans,Leicester City,38,37,"3,357",37.3,6,0.16,2020-2021,EPL
Kieran Tierney,Arsenal,27,26,"2,299",25.5,1,0.04,2020-2021,EPL
James Tomkins,Crystal Palace,8,6,553,6.1,0,0.00,2020-2021,EPL
Fikayo Tomori,Chelsea,1,0,45,0.5,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Ferrán Torres,Manchester City,24,15,"1,306",14.5,7,0.48,2020-2021,EPL
Cenk Tosun,Everton,5,0,48,0.5,0,0.00,2020-2021,EPL
Andros Townsend,Crystal Palace,34,25,"2,258",25.1,1,0.04,2020-2021,EPL
Conor Townsend,West Brom,25,25,"2,234",24.8,0,0.00,2020-2021,EPL
Adama Traoré,Wolves,37,28,"2,649",29.4,2,0.07,2020-2021,EPL
Bertrand Traoré,Aston Villa,36,29,"2,317",25.7,7,0.27,2020-2021,EPL
Trézéguet,Aston Villa,21,12,"1,166",13.0,2,0.15,2020-2021,EPL
Leandro Trossard,Brighton,35,30,"2,607",29.0,5,0.17,2020-2021,EPL
Kostas Tsimikas,Liverpool,2,0,7,0.1,0,0.00,2020-2021,EPL
Axel Tuanzebe,Manchester Utd,9,4,404,4.5,0,0.00,2020-2021,EPL
Cengiz Ünder,Leicester City,9,1,281,3.1,0,0.00,2020-2021,EPL
Yan Valery,Southampton,3,1,103,1.1,0,0.00,2020-2021,EPL
Virgil van Dijk,Liverpool,5,5,370,4.1,1,0.24,2020-2021,EPL
Jamie Vardy,Leicester City,34,31,"2,840",31.6,15,0.48,2020-2021,EPL
Joël Veltman,Brighton,28,25,"2,281",25.3,1,0.04,2020-2021,EPL
Jannik Vestergaard,Southampton,30,29,"2,574",28.6,3,0.10,2020-2021,EPL
Rúben Vinagre,Wolves,2,1,173,1.9,0,0.00,2020-2021,EPL
Carlos Vinícius,Tottenham,9,3,308,3.4,1,0.29,2020-2021,EPL
João Virgínia,Everton,1,0,48,0.5,0,0.00,2020-2021,EPL
Vitinha,Wolves,19,5,520,5.8,0,0.00,2020-2021,EPL
Jake Vokins,Southampton,1,1,66,0.7,0,0.00,2020-2021,EPL
Matěj Vydra,Burnley,28,15,"1,371",15.2,3,0.20,2020-2021,EPL
Theo Walcott,Southampton,21,20,"1,618",18.0,3,0.17,2020-2021,EPL
Theo Walcott,Everton,1,0,13,0.1,0,0.00,2020-2021,EPL
Kyle Walker,Manchester City,24,22,"1,946",21.6,1,0.05,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Kyle Walker-Peters,Southampton,30,30,"2,645",29.4,0,0.00,2020-2021,EPL
Aaron Wan-Bissaka,Manchester Utd,34,34,"3,060",34.0,2,0.06,2020-2021,EPL
Joel Ward,Crystal Palace,26,25,"2,256",25.1,0,0.00,2020-2021,EPL
James Ward-Prowse,Southampton,38,38,"3,420",38.0,8,0.21,2020-2021,EPL
Ollie Watkins,Aston Villa,37,37,"3,328",37.0,14,0.38,2020-2021,EPL
Caleb Watts,Southampton,3,0,39,0.4,0,0.00,2020-2021,EPL
Adam Webster,Brighton,29,29,"2,594",28.8,1,0.03,2020-2021,EPL
Danny Welbeck,Brighton,24,17,"1,545",17.2,6,0.35,2020-2021,EPL
Timo Werner,Chelsea,35,29,"2,602",28.9,6,0.21,2020-2021,EPL
Ashley Westwood,Burnley,38,38,"3,410",37.9,3,0.08,2020-2021,EPL
Ben White,Brighton,36,36,"3,191",35.5,0,0.00,2020-2021,EPL
Georginio Wijnaldum,Liverpool,38,34,"2,941",32.7,2,0.06,2020-2021,EPL
Brandon Williams,Manchester Utd,4,2,188,2.1,0,0.00,2020-2021,EPL
Neco Williams,Liverpool,6,3,249,2.8,0,0.00,2020-2021,EPL
Rhys Williams,Liverpool,9,7,661,7.3,0,0.00,2020-2021,EPL
Willian,Arsenal,25,16,"1,406",15.6,1,0.06,2020-2021,EPL
Joe Willock,Arsenal,7,2,238,2.6,0,0.00,2020-2021,EPL
Joe Willock,Newcastle Utd,14,11,978,10.9,8,0.74,2020-2021,EPL
Callum Wilson,Newcastle Utd,26,23,"2,084",23.2,12,0.52,2020-2021,EPL
Harry Winks,Tottenham,15,9,861,9.6,0,0.00,2020-2021,EPL
Chris Wood,Burnley,33,32,"2,741",30.5,12,0.39,2020-2021,EPL
Granit Xhaka,Arsenal,31,29,"2,522",28.0,1,0.04,2020-2021,EPL
Andriy Yarmolenko,West Ham,15,1,375,4.2,0,0.00,2020-2021,EPL
DeAndre Yedlin,Newcastle Utd,6,5,436,4.8,0,0.00,2020-2021,EPL
Okay Yokuşlu,West Brom,16,15,"1,317",14.6,0,0.00,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Wilfried Zaha,Crystal Palace,30,29,"2,612",29.0,11,0.38,2020-2021,EPL
Andre-Frank Zambo Anguissa,Fulham,36,29,"2,587",28.7,0,0.00,2020-2021,EPL
Andi Zeqiri,Brighton,9,0,171,1.9,0,0.00,2020-2021,EPL
Oleksandr Zinchenko,Manchester City,20,15,"1,478",16.4,0,0.00,2020-2021,EPL
Hakim Ziyech,Chelsea,23,15,"1,172",13.0,2,0.15,2020-2021,EPL
Kurt Zouma,Chelsea,24,22,"2,029",22.5,5,0.22,2020-2021,EPL
Martin Ødegaard,Arsenal,14,9,866,9.6,1,0.10,2020-2021,EPL
Max Aarons,Norwich City,34,32,"2,881",32.0,0,0.00,2021-2022,EPL
Che Adams,Southampton,30,23,"2,039",22.7,7,0.31,2021-2022,EPL
Rayan Aït Nouri,Wolves,23,20,"1,828",20.3,1,0.05,2021-2022,EPL
Kristoffer Ajer,Brentford,24,23,"1,995",22.2,1,0.05,2021-2022,EPL
Nathan Aké,Manchester City,14,10,923,10.3,2,0.20,2021-2022,EPL
Marc Albrighton,Leicester City,17,11,"1,132",12.6,1,0.08,2021-2022,EPL
Thiago Alcántara,Liverpool,25,17,"1,534",17.0,1,0.06,2021-2022,EPL
Trent Alexander-Arnold,Liverpool,32,32,"2,853",31.7,2,0.06,2021-2022,EPL
Alisson,Liverpool,36,36,"3,240",36.0,0,0.00,2021-2022,EPL
Allan,Everton,28,25,"2,183",24.3,0,0.00,2021-2022,EPL
Dele Alli,Tottenham,10,8,657,7.3,1,0.14,2021-2022,EPL
Dele Alli,Everton,11,1,338,3.8,0,0.00,2021-2022,EPL
Miguel Almirón,Newcastle Utd,30,19,"1,716",19.1,1,0.05,2021-2022,EPL
Marcos Alonso,Chelsea,28,25,"2,167",24.1,4,0.17,2021-2022,EPL
Steven Alzate,Brighton,9,5,404,4.5,0,0.00,2021-2022,EPL
Daniel Amartey,Leicester City,28,23,"2,123",23.6,0,0.00,2021-2022,EPL
Joachim Andersen,Crystal Palace,34,32,"2,916",32.4,0,0.00,2021-2022,EPL
Michail Antonio,West Ham,36,34,"2,971",33.0,10,0.30,2021-2022,EPL
Cameron Archer,Aston Villa,3,0,27,0.3,0,0.00,2021-2022,EPL
Alphonse Areola,West Ham,1,1,90,1.0,0,0.00,2021-2022,EPL
Adam Armstrong,Southampton,23,17,"1,413",15.7,2,0.13,2021-2022,EPL
Stuart Armstrong,Southampton,25,15,"1,473",16.4,2,0.12,2021-2022,EPL
Kepa Arrizabalaga,Chelsea,4,4,360,4.0,0,0.00,2021-2022,EPL
Harrison Ashby,West Ham,1,0,7,0.1,0,0.00,2021-2022,EPL
Pierre-Emerick Aubameyang,Arsenal,14,12,"1,037",11.5,4,0.35,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Jordan Ayew,Crystal Palace,31,23,"2,019",22.4,3,0.13,2021-2022,EPL
Luke Ayling,Leeds United,26,26,"2,272",25.2,2,0.08,2021-2022,EPL
César Azpilicueta,Chelsea,27,24,"2,070",23.0,1,0.04,2021-2022,EPL
Daniel Bachmann,Watford,12,12,"1,080",12.0,0,0.00,2021-2022,EPL
Leon Bailey,Aston Villa,18,7,761,8.5,1,0.12,2021-2022,EPL
Eric Bailly,Manchester Utd,4,3,217,2.4,0,0.00,2021-2022,EPL
Folarin Balogun,Arsenal,2,1,70,0.8,0,0.00,2021-2022,EPL
Patrick Bamford,Leeds United,9,7,559,6.2,2,0.32,2021-2022,EPL
Shandon Baptiste,Brentford,22,9,910,10.1,1,0.10,2021-2022,EPL
Ross Barkley,Chelsea,6,1,179,2.0,1,0.50,2021-2022,EPL
Ashley Barnes,Burnley,23,8,808,9.0,1,0.11,2021-2022,EPL
Harvey Barnes,Leicester City,32,24,"2,101",23.3,6,0.26,2021-2022,EPL
Lewis Bate,Leeds United,3,1,146,1.6,0,0.00,2021-2022,EPL
Mads Bech Sørensen,Brentford,11,9,835,9.3,0,0.00,2021-2022,EPL
Jan Bednarek,Southampton,31,30,"2,629",29.2,4,0.14,2021-2022,EPL
Donny van de Beek,Manchester Utd,8,0,75,0.8,1,1.20,2021-2022,EPL
Donny van de Beek,Everton,7,5,483,5.4,1,0.19,2021-2022,EPL
Asmir Begović,Everton,3,3,270,3.0,0,0.00,2021-2022,EPL
Saïd Benrahma,West Ham,32,26,"2,168",24.1,8,0.33,2021-2022,EPL
Rodrigo Bentancur,Tottenham,17,16,"1,361",15.1,0,0.00,2021-2022,EPL
Christian Benteke,Crystal Palace,25,11,"1,145",12.7,4,0.31,2021-2022,EPL
Jóhann Berg Guðmundsson,Burnley,18,13,"1,102",12.2,0,0.00,2021-2022,EPL
Steven Bergwijn,Tottenham,25,4,565,6.3,3,0.48,2021-2022,EPL
Ryan Bertrand,Leicester City,4,4,337,3.7,0,0.00,2021-2022,EPL
Mads Bidstrup,Brentford,4,0,41,0.5,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Yves Bissouma,Brighton,26,25,"2,111",23.5,1,0.04,2021-2022,EPL
Willy Boly,Wolves,10,10,900,10.0,0,0.00,2021-2022,EPL
Jarrod Bowen,West Ham,36,34,"2,983",33.1,12,0.36,2021-2022,EPL
Jarrad Branthwaite,Everton,6,4,388,4.3,1,0.23,2021-2022,EPL
Armando Broja,Southampton,32,21,"1,975",21.9,6,0.27,2021-2022,EPL
Josh Brownhill,Burnley,35,32,"2,955",32.8,2,0.06,2021-2022,EPL
Lewis Brunt,Leicester City,1,0,24,0.3,0,0.00,2021-2022,EPL
Bryan,Tottenham,9,0,94,1.0,0,0.00,2021-2022,EPL
Emi Buendía,Aston Villa,35,22,"1,899",21.1,4,0.19,2021-2022,EPL
Dan Burn,Newcastle Utd,16,16,"1,440",16.0,0,0.00,2021-2022,EPL
Dan Burn,Brighton,13,12,"1,022",11.4,1,0.09,2021-2022,EPL
Jack Butland,Crystal Palace,9,8,765,8.5,0,0.00,2021-2022,EPL
Sam Byram,Norwich City,15,11,"1,027",11.4,0,0.00,2021-2022,EPL
Willy Caballero,Southampton,2,2,180,2.0,0,0.00,2021-2022,EPL
Moisés Caicedo,Brighton,8,8,660,7.3,1,0.14,2021-2022,EPL
Dominic Calvert-Lewin,Everton,17,15,"1,283",14.3,5,0.35,2021-2022,EPL
Chem Campbell,Wolves,1,0,13,0.1,0,0.00,2021-2022,EPL
João Cancelo,Manchester City,36,36,"3,227",35.9,1,0.03,2021-2022,EPL
Sergi Canós,Brentford,31,25,"2,083",23.1,3,0.13,2021-2022,EPL
Todd Cantwell,Norwich City,8,5,441,4.9,0,0.00,2021-2022,EPL
Matty Cash,Aston Villa,38,38,"3,377",37.5,4,0.11,2021-2022,EPL
Timothy Castagne,Leicester City,27,22,"2,127",23.6,1,0.04,2021-2022,EPL
Jonny Castro,Wolves,13,10,"1,024",11.4,2,0.18,2021-2022,EPL
Craig Cathcart,Watford,31,27,"2,396",26.6,0,0.00,2021-2022,EPL
Edinson Cavani,Manchester Utd,15,7,766,8.5,2,0.23,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Kayky Chagas,Manchester City,1,0,7,0.1,0,0.00,2021-2022,EPL
Trevoh Chalobah,Chelsea,20,17,"1,449",16.1,3,0.19,2021-2022,EPL
Calum Chambers,Arsenal,2,2,170,1.9,0,0.00,2021-2022,EPL
Calum Chambers,Aston Villa,11,9,831,9.2,1,0.11,2021-2022,EPL
Daniel Chesters,West Ham,1,0,1,0.0,0,0.00,2021-2022,EPL
Ben Chilwell,Chelsea,7,6,542,6.0,3,0.50,2021-2022,EPL
Chiquinho,Wolves,8,1,208,2.3,0,0.00,2021-2022,EPL
Hamza Choudhury,Leicester City,6,4,285,3.2,0,0.00,2021-2022,EPL
Andreas Christensen,Chelsea,19,17,"1,496",16.6,0,0.00,2021-2022,EPL
Carney Chukwuemeka,Aston Villa,12,2,301,3.3,0,0.00,2021-2022,EPL
Ciaran Clark,Newcastle Utd,13,12,"1,014",11.3,0,0.00,2021-2022,EPL
Tom Cleverley,Watford,28,20,"1,616",18.0,0,0.00,2021-2022,EPL
Nathaniel Clyne,Crystal Palace,16,15,"1,351",15.0,0,0.00,2021-2022,EPL
Conor Coady,Wolves,38,38,"3,361",37.3,4,0.11,2021-2022,EPL
Séamus Coleman,Everton,30,30,"2,656",29.5,1,0.03,2021-2022,EPL
Nathan Collins,Burnley,19,18,"1,670",18.6,2,0.11,2021-2022,EPL
Aaron Connolly,Brighton,4,1,156,1.7,0,0.00,2021-2022,EPL
Liam Cooper,Leeds United,21,21,"1,814",20.2,0,0.00,2021-2022,EPL
Jack Cork,Burnley,20,20,"1,670",18.6,1,0.05,2021-2022,EPL
Maxwel Cornet,Burnley,26,21,"1,766",19.6,9,0.46,2021-2022,EPL
Hélder Costa,Leeds United,1,0,22,0.2,0,0.00,2021-2022,EPL
Vladimír Coufal,West Ham,28,25,"2,209",24.5,0,0.00,2021-2022,EPL
Philippe Coutinho,Aston Villa,19,16,"1,329",14.8,5,0.34,2021-2022,EPL
Aaron Cresswell,West Ham,31,31,"2,726",30.3,2,0.07,2021-2022,EPL
Charlie Cresswell,Leeds United,5,1,141,1.6,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Cucho,Watford,25,11,"1,147",12.7,5,0.39,2021-2022,EPL
Marc Cucurella,Brighton,35,35,"3,089",34.3,1,0.03,2021-2022,EPL
Luke Cundle,Wolves,4,2,180,2.0,0,0.00,2021-2022,EPL
Patson Daka,Leicester City,23,13,"1,159",12.9,5,0.39,2021-2022,EPL
Stuart Dallas,Leeds United,34,34,"2,919",32.4,1,0.03,2021-2022,EPL
Diogo Dalot,Manchester Utd,24,19,"1,801",20.0,0,0.00,2021-2022,EPL
Karl Darlow,Newcastle Utd,8,8,720,8.0,0,0.00,2021-2022,EPL
Josh Dasilva,Brentford,9,2,257,2.9,0,0.00,2021-2022,EPL
Ben Davies,Tottenham,29,28,"2,538",28.2,1,0.04,2021-2022,EPL
Tom Davies,Everton,6,2,234,2.6,1,0.38,2021-2022,EPL
Keinan Davis,Aston Villa,1,0,12,0.1,0,0.00,2021-2022,EPL
Craig Dawson,West Ham,34,30,"2,754",30.6,2,0.07,2021-2022,EPL
Kevin De Bruyne,Manchester City,30,25,"2,201",24.5,15,0.61,2021-2022,EPL
Troy Deeney,Watford,2,0,25,0.3,0,0.00,2021-2022,EPL
Liam Delap,Manchester City,1,0,10,0.1,0,0.00,2021-2022,EPL
Fabian Delph,Everton,11,8,662,7.4,0,0.00,2021-2022,EPL
Leander Dendoncker,Wolves,30,21,"1,950",21.7,2,0.09,2021-2022,EPL
Emmanuel Dennis,Watford,33,30,"2,581",28.7,10,0.35,2021-2022,EPL
Kiernan Dewsbury-Hall,Leicester City,28,23,"2,105",23.4,1,0.04,2021-2022,EPL
Ibrahima Diallo,Southampton,23,10,"1,023",11.4,0,0.00,2021-2022,EPL
Rúben Dias,Manchester City,29,27,"2,402",26.7,2,0.07,2021-2022,EPL
Luis Díaz,Liverpool,13,11,958,10.6,4,0.38,2021-2022,EPL
Eric Dier,Tottenham,35,35,"3,071",34.1,0,0.00,2021-2022,EPL
Lucas Digne,Aston Villa,16,16,"1,269",14.1,0,0.00,2021-2022,EPL
Lucas Digne,Everton,13,13,"1,170",13.0,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Issa Diop,West Ham,13,10,963,10.7,0,0.00,2021-2022,EPL
Moussa Djenepo,Southampton,12,5,457,5.1,0,0.00,2021-2022,EPL
Lewis Dobbin,Everton,3,0,32,0.4,0,0.00,2021-2022,EPL
Matt Doherty,Tottenham,15,9,875,9.7,2,0.21,2021-2022,EPL
Gabriel Dos Santos,Arsenal,35,35,"3,063",34.0,5,0.15,2021-2022,EPL
Abdoulaye Doucouré,Everton,30,29,"2,537",28.2,2,0.07,2021-2022,EPL
Kieran Dowell,Norwich City,19,11,912,10.1,1,0.10,2021-2022,EPL
Cody Drameh,Leeds United,3,1,128,1.4,0,0.00,2021-2022,EPL
Martin Dúbravka,Newcastle Utd,26,26,"2,340",26.0,0,0.00,2021-2022,EPL
Shane Duffy,Brighton,18,15,"1,436",16.0,1,0.06,2021-2022,EPL
Paul Dummett,Newcastle Utd,3,2,198,2.2,0,0.00,2021-2022,EPL
Lewis Dunk,Brighton,29,29,"2,573",28.6,1,0.03,2021-2022,EPL
Ederson,Manchester City,37,37,"3,330",37.0,0,0.00,2021-2022,EPL
Odsonne Édouard,Crystal Palace,28,18,"1,564",17.4,6,0.35,2021-2022,EPL
CJ Egan-Riley,Manchester City,1,0,4,0.0,0,0.00,2021-2022,EPL
Anthony Elanga,Manchester Utd,21,14,"1,214",13.5,2,0.15,2021-2022,EPL
Harvey Elliott,Liverpool,6,4,346,3.8,0,0.00,2021-2022,EPL
Mohamed Elneny,Arsenal,14,8,806,9.0,0,0.00,2021-2022,EPL
Mohamed Elyounoussi,Southampton,30,23,"2,042",22.7,4,0.18,2021-2022,EPL
Emerson,Tottenham,31,26,"2,286",25.4,1,0.04,2021-2022,EPL
Christian Eriksen,Brentford,11,10,939,10.4,1,0.10,2021-2022,EPL
Oghenekaro Etebo,Watford,9,4,401,4.5,0,0.00,2021-2022,EPL
Jonny Evans,Leicester City,18,16,"1,348",15.0,1,0.07,2021-2022,EPL
Eberechi Eze,Crystal Palace,13,6,605,6.7,1,0.15,2021-2022,EPL
Łukasz Fabiański,West Ham,37,37,"3,330",37.0,0,0.00,2021-2022,EPL
,,,,,,,,2021-2022,EPL
Fabinho,Liverpool,29,26,"2,314",25.7,5,0.19,2021-2022,EPL
Kiko Femenía,Watford,27,26,"2,142",23.8,0,0.00,2021-2022,EPL
